ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
8895	"ENSG00000161558.11_7"	"TMEM143"	chr19	-	48848416	48848611	48863328	48863433	48846577	48846708	48866547	48866788	8895	10,15	26,34			198	198	NA	NA	0.278,0.306		NA
8896	"ENSG00000161558.11_7"	"TMEM143"	chr19	-	48863328	48863433	48863575	48863825	48848416	48848611	48866547	48866788	8896	0,0	33,31			198	198	NA	NA	0.0,0.0		NA
8897	"ENSG00000100347.15_5"	"SAMM50"	chr22	+	44358949	44359106	44359165	44359276	44351321	44351478	44360331	44360433	8897	1,0	291,275			198	198	NA	NA	0.003,0.0		NA
8898	"ENSG00000168679.18_7"	"SLC16A4"	chr1	-	110924273	110924417	110925455	110925588	110923603	110923765	110931858	110931977	8898	1,0	0,4			198	198	NA	NA	1.0,0.0		NA
8899	"ENSG00000166352.16_7"	"IFTAP"	chr11	+	36631630	36631789	36654833	36654988	36616050	36616142	36657600	36657667	8899	95,37	159,69			198	198	NA	NA	0.374,0.349		NA
8900	"ENSG00000166352.16_7"	"IFTAP"	chr11	+	36654833	36654988	36657600	36657667	36631630	36631789	36669565	36669705	8900	164,85	60,21			198	166	NA	NA	0.696,0.772		NA
8901	"ENSG00000285822.1_2"	"AC129926.2"	chr17	+	25423390	25423439	25496226	25496398	25416570	25416910	25496740	25497336	8901	19,11	175,117			148	198	NA	NA	0.127,0.112		NA
8902	"ENSG00000167524.16_8"	"RSKR"	chr17	-	26938160	26938271	26938410	26938499	26934980	26937717	26938584	26938674	8902	12,10	49,25			188	198	NA	NA	0.205,0.296		NA
8903	"ENSG00000179761.12_5"	"PIPOX"	chr17	+	27337977	27338164	27367700	27367808	27280381	27280426	27371876	27372025	8903	0,0	0,1			198	198	NA	NA	NA,0.0		NA
8904	"ENSG00000167549.18_6"	"CORO6"	chr17	-	27944517	27944637	27945065	27945185	27943955	27944060	27945807	27945989	8904	0,1	0,0			198	198	NA	NA	NA,1.0		NA
8905	"ENSG00000126653.18_7"	"NSRP1"	chr17	+	28483557	28483680	28490084	28490180	28445097	28445191	28499559	28499616	8905	16,8	21,11			198	195	NA	NA	0.429,0.417		NA
8906	"ENSG00000126653.18_7"	"NSRP1"	chr17	+	28483557	28483680	28495831	28495943	28445097	28445191	28499559	28499616	8906	16,8	2,3			198	198	NA	NA	0.889,0.727		NA
8907	"ENSG00000126653.18_7"	"NSRP1"	chr17	+	28490084	28490180	28495831	28495943	28445097	28445191	28499559	28499616	8907	21,11	2,3			195	198	NA	NA	0.914,0.788		NA
8908	"ENSG00000196712.18_7"	"NF1"	chr17	+	29490203	29490394	29496908	29497015	29486027	29486111	29508439	29508507	8908	58,50	64,70			198	198	NA	NA	0.475,0.417		NA
8909	"ENSG00000196712.18_7"	"NF1"	chr17	+	29579955	29580018	29584704	29584744	29576001	29576137	29585361	29585520	8909	148,103	0,0			162	139	NA	NA	1.0,1.0		NA
8910	"ENSG00000196712.18_7"	"NF1"	chr17	+	29679274	29679432	29683477	29683600	29677200	29677336	29683977	29684108	8910	226,117	399,205			198	198	NA	NA	0.362,0.363		NA
8911	"ENSG00000106605.11_6"	"BLVRA"	chr7	+	43810736	43810769	43827502	43827624	43798278	43798333	43830847	43830967	8911	4,5	292,322			132	198	NA	NA	0.02,0.023		NA
8912	"ENSG00000141314.13_6"	"RHBDL3"	chr17	+	30611677	30611836	30615250	30615388	30594920	30594944	30615810	30616035	8912	1,0	0,0			198	198	NA	NA	1.0,NA		NA
8913	"ENSG00000010244.18_7"	"ZNF207"	chr17	+	30687910	30687986	30688486	30688534	30687616	30687784	30689932	30690003	8913	1910,1251	1695,1048			175	147	NA	NA	0.486,0.501		NA
8914	"ENSG00000005156.12_9"	"LIG3"	chr17	+	33310020	33310571	33313006	33313150	33307530	33307616	33316484	33316682	8914	16,14	397,293			198	198	NA	NA	0.039,0.046		NA
8915	"ENSG00000275066.5_9"	"SYNRG"	chr17	-	35889884	35889953	35898425	35898522	35880640	35880751	35899293	35899347	8915	72,42	2,1			196	168	NA	NA	0.969,0.973		NA
8916	"ENSG00000132535.21_7"	"DLG4"	chr17	-	7095211	7095321	7096263	7096436	7094585	7094677	7096801	7096903	8916	81,56	10,8			198	198	NA	NA	0.89,0.875		NA
8917	"ENSG00000125686.12_6"	"MED1"	chr17	-	37587367	37587441	37588194	37588269	37583953	37584043	37590501	37590573	8917	102,75	194,141			174	173	NA	NA	0.343,0.346		NA
8918	"ENSG00000125686.12_6"	"MED1"	chr17	-	37588194	37588269	37590501	37590573	37587367	37587441	37595417	37595446	8918	172,107	103,64			171	174	NA	NA	0.63,0.63		NA
8919	"ENSG00000141736.13_6"	"ERBB2"	chr17	+	37880978	37881164	37882814	37882912	37880164	37880263	37883067	37883256	8919	21,17	17,22			198	197	NA	NA	0.551,0.435		NA
8920	"ENSG00000161405.17_5"	"IKZF3"	chr17	-	37933903	37934020	37948925	37949186	37921536	37922746	37985639	37985741	8920	5,0	5,3			198	198	NA	NA	0.5,0.0		NA
8921	"ENSG00000161405.17_5"	"IKZF3"	chr17	-	37933903	37934020	37944510	37944627	37922042	37922746	37947668	37947836	8921	7,1	5,3			198	198	NA	NA	0.583,0.25		NA
8922	"ENSG00000161405.17_5"	"IKZF3"	chr17	-	37933903	37934020	37947668	37947836	37922042	37922746	37948925	37949186	8922	5,1	5,3			198	198	NA	NA	0.5,0.25		NA
8923	"ENSG00000161405.17_5"	"IKZF3"	chr17	-	37944510	37944627	37947668	37947836	37933903	37934020	37948925	37949186	8923	5,1	8,2			198	198	NA	NA	0.385,0.333		NA
8924	"ENSG00000161405.17_5"	"IKZF3"	chr17	-	37944510	37944627	37948925	37949186	37933903	37934020	37985639	37985741	8924	5,0	8,2			198	198	NA	NA	0.385,0.0		NA
8925	"ENSG00000161405.17_5"	"IKZF3"	chr17	-	37947668	37947836	37948925	37949186	37944510	37944627	37985639	37985741	8925	5,0	7,1			198	198	NA	NA	0.417,0.0		NA
8926	"ENSG00000161405.17_5"	"IKZF3"	chr17	-	37948925	37949186	37985639	37985741	37947668	37947836	37988350	37988404	8926	1,0	5,1			198	198	NA	NA	0.167,0.0		NA
8927	"ENSG00000073605.18_6"	"GSDMB"	chr17	-	38063213	38063240	38064428	38064467	38062363	38062524	38065210	38065295	8927	2,1	3,2			138	126	NA	NA	0.378,0.313		NA
8928	"ENSG00000073605.18_6"	"GSDMB"	chr17	-	38063213	38063240	38065210	38065295	38062363	38062524	38066008	38066177	8928	3,2	2,3			184	126	NA	NA	0.507,0.313		NA
8929	"ENSG00000073605.18_6"	"GSDMB"	chr17	-	38063213	38063240	38066008	38066177	38062363	38062524	38068578	38068750	8929	13,6	2,2			198	126	NA	NA	0.805,0.656		NA
8930	"ENSG00000108344.15_4"	"PSMD3"	chr17	+	38152435	38152591	38153582	38153633	38151676	38151780	38153756	38153864	8930	2175,1989	176,289			198	150	NA	NA	0.903,0.839		NA
8931	"ENSG00000171475.14_8"	"WIPF2"	chr17	+	38416786	38416919	38418776	38418893	38412642	38412774	38420741	38421398	8931	56,46	56,62			198	198	NA	NA	0.5,0.426		NA
8932	"ENSG00000131759.18_8"	"RARA"	chr17	+	38487108	38487648	38504567	38504716	38474532	38474700	38506035	38506177	8932	30,42	114,106			198	198	NA	NA	0.208,0.284		NA
8933	"ENSG00000073584.20_9"	"SMARCE1"	chr17	-	38798706	38798811	38801827	38801871	38793743	38793824	38802047	38802099	8933	784,471	1428,780			143	198	NA	NA	0.432,0.455		NA
8934	"ENSG00000073584.20_9"	"SMARCE1"	chr17	-	38798706	38798811	38802047	38802099	38793743	38793824	38804024	38804091	8934	254,134	1426,779			151	198	NA	NA	0.189,0.184		NA
8935	"ENSG00000156787.17_6"	"TBC1D31"	chr8	+	124094941	124095057	124096401	124096580	124089350	124089497	124105830	124105982	8935	117,80	142,87			198	198	NA	NA	0.452,0.479		NA
8936	"ENSG00000156787.17_6"	"TBC1D31"	chr8	+	124146353	124146446	124153000	124153141	124142437	124142573	124156956	124157095	8936	87,45	13,9			192	198	NA	NA	0.873,0.838		NA
8937	"ENSG00000136828.19_6"	"RALGPS1"	chr9	+	129796709	129796793	129812321	129812411	129739973	129740024	129815125	129815218	8937	13,9	10,2			183	189	NA	NA	0.573,0.823		NA
8938	"ENSG00000111364.16_4"	"DDX55"	chr12	+	124090477	124090706	124091978	124092070	124086645	124086803	124092146	124092209	8938	51,50	219,143			198	191	NA	NA	0.183,0.252		NA
8939	"ENSG00000111364.16_4"	"DDX55"	chr12	+	124090619	124090706	124091978	124092070	124090411	124090528	124092150	124092209	8939	106,74	9,1			186	191	NA	NA	0.924,0.987		NA
8940	"ENSG00000111364.16_4"	"DDX55"	chr12	+	124101057	124101150	124102304	124102419	124099731	124099863	124103215	124103384	8940	311,194	478,175			192	198	NA	NA	0.402,0.533		NA
8941	"ENSG00000111364.16_4"	"DDX55"	chr12	+	124102304	124102419	124103215	124103384	124101057	124101150	124103978	124104271	8941	179,122	280,126			198	198	NA	NA	0.39,0.492		NA
8942	"ENSG00000168610.14_6"	"STAT3"	chr17	-	40476980	40477079	40478133	40478217	40476728	40476864	40481427	40481475	8942	462,317	804,562			183	198	NA	NA	0.383,0.379		NA
8943	"ENSG00000033627.16_5"	"ATP6V0A1"	chr17	+	40618446	40618525	40620027	40620125	40612865	40613029	40622107	40622236	8943	274,239	450,429			178	197	NA	NA	0.403,0.381		NA
8944	"ENSG00000033627.16_5"	"ATP6V0A1"	chr17	+	40620027	40620125	40622107	40622236	40612865	40613029	40629677	40629760	8944	2,4	179,148			197	198	NA	NA	0.011,0.026		NA
8945	"ENSG00000033627.16_5"	"ATP6V0A1"	chr17	+	40620027	40620125	40622107	40622236	40618446	40618525	40629677	40629760	8945	578,475	182,154			197	198	NA	NA	0.761,0.756		NA
8946	"ENSG00000033627.16_5"	"ATP6V0A1"	chr17	+	40639172	40639385	40642504	40642655	40635055	40635149	40646351	40646491	8946	560,244	371,206			198	198	NA	NA	0.602,0.542		NA
8947	"ENSG00000068120.15_8"	"COASY"	chr17	+	40714629	40715340	40715978	40716193	40714164	40714237	40716463	40716595	8947	13,75	342,287			198	198	NA	NA	0.037,0.207		NA
8948	"ENSG00000068120.15_8"	"COASY"	chr17	+	40714950	40715340	40715978	40716193	40714165	40714237	40716463	40716595	8948	8,25	342,287			198	198	NA	NA	0.023,0.08		NA
8949	"ENSG00000213373.7_7"	"LINC00671"	chr17	-	41047393	41047510	41049703	41049935	41046582	41046651	41050649	41050721	8949	0,0	0,0			198	198	NA	NA	NA,NA		NA
8950	"ENSG00000012048.23_8"	"BRCA1"	chr17	-	41201137	41201211	41203079	41203134	41199659	41199720	41209068	41209152	8950	240,149	181,136			154	173	NA	NA	0.598,0.552		NA
8951	"ENSG00000012048.23_8"	"BRCA1"	chr17	-	41228504	41228631	41234420	41234592	41226347	41226538	41242960	41243049	8951	213,144	454,301			198	198	NA	NA	0.319,0.324		NA
8952	"ENSG00000012048.23_8"	"BRCA1"	chr17	-	41243451	41246877	41247862	41247939	41242960	41243049	41249260	41249306	8952	104,84	184,99			176	198	NA	NA	0.389,0.488		NA
8953	"ENSG00000012048.23_8"	"BRCA1"	chr17	-	41246760	41246877	41247862	41247939	41242960	41243049	41249260	41249306	8953	104,84	30,23			176	198	NA	NA	0.796,0.804		NA
8954	"ENSG00000012048.23_8"	"BRCA1"	chr17	-	41246760	41246877	41247862	41247939	41242960	41243049	41251791	41251897	8954	5,5	66,43			176	198	NA	NA	0.079,0.116		NA
8955	"ENSG00000012048.23_8"	"BRCA1"	chr17	-	41247862	41247939	41249260	41249306	41243114	41246877	41251791	41251897	8955	70,72	181,157			145	176	NA	NA	0.319,0.358		NA
8956	"ENSG00000012048.23_8"	"BRCA1"	chr17	-	41258472	41258550	41267742	41267796	41256884	41256973	41276033	41276132	8956	132,101	136,78			153	177	NA	NA	0.529,0.6		NA
8957	"ENSG00000012048.23_8"	"BRCA1"	chr17	-	41262481	41262597	41264503	41264623	41258472	41258550	41267742	41267796	8957	0,0	12,3			198	198	NA	NA	0.0,0.0		NA
8958	"ENSG00000012048.23_8"	"BRCA1"	chr17	-	41271137	41271282	41273574	41273693	41267742	41267796	41276033	41276132	8958	19,12	1,0			198	198	NA	NA	0.95,1.0		NA
8959	"ENSG00000074842.8_7"	"MYDGF"	chr19	-	4660680	4660762	4664887	4664949	4659699	4660015	4668606	4668657	8959	313,213	720,483			161	181	NA	NA	0.328,0.331		NA
8960	"ENSG00000074842.8_7"	"MYDGF"	chr19	-	4664887	4664949	4668606	4668657	4660680	4660762	4670172	4670354	8960	157,99	268,227			150	161	NA	NA	0.386,0.319		NA
8961	"ENSG00000175832.13_6"	"ETV4"	chr17	-	41607474	41607549	41610041	41610307	41607251	41607320	41610554	41610716	8961	341,343	134,113			198	174	NA	NA	0.691,0.727		NA
8962	"ENSG00000175832.13_6"	"ETV4"	chr17	-	41607474	41607549	41610041	41610307	41607251	41607320	41611226	41611353	8962	8,6	133,113			198	174	NA	NA	0.05,0.045		NA
8963	"ENSG00000175832.13_6"	"ETV4"	chr17	-	41610041	41610307	41610554	41610716	41607474	41607549	41611226	41611353	8963	470,345	268,194			198	198	NA	NA	0.637,0.64		NA
8964	"ENSG00000149273.15_5"	"RPS3"	chr11	+	75112683	75112777	75115063	75115251	75110563	75110621	75115715	75115912	8964	17,7	10742,10018			193	198	NA	NA	0.002,0.001		NA
8965	"ENSG00000149273.15_5"	"RPS3"	chr11	+	75113395	75113423	75115063	75115251	75112683	75112777	75115715	75115912	8965	3375,2852	10805,10059			127	198	NA	NA	0.327,0.307		NA
8966	"ENSG00000149273.15_5"	"RPS3"	chr11	+	75113395	75113490	75115063	75115251	75112683	75112777	75115715	75115912	8966	8321,6895	10805,10059			194	198	NA	NA	0.44,0.412		NA
8967	"ENSG00000108840.15_6"	"HDAC5"	chr17	-	42169539	42169652	42169748	42169895	42169067	42169199	42170043	42170174	8967	88,59	147,125			198	198	NA	NA	0.374,0.321		NA
8968	"ENSG00000154269.15_5"	"ENPP3"	chr6	+	131973970	131974031	131979462	131979560	131973681	131973807	131992387	131992467	8968	92,54	208,152			160	197	NA	NA	0.353,0.304		NA
8969	"ENSG00000013306.16_8"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399920	42397996	42398926	42400651	42400711	8969	18,15	2062,1778			198	167	NA	NA	0.007,0.007		NA
8970	"ENSG00000013306.16_8"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399896	42398801	42398926	42400651	42400711	8970	42,47	2062,1778			198	167	NA	NA	0.017,0.022		NA
8971	"ENSG00000013306.16_8"	"SLC25A39"	chr17	-	42399786	42399896	42400651	42400711	42399067	42399135	42400845	42400945	8971	731,413	1147,1330			159	198	NA	NA	0.442,0.279		NA
8972	"ENSG00000010704.18_5"	"HFE"	chr6	+	26091068	26091332	26091541	26091817	26087508	26087744	26092912	26093188	8972	6,2	2,7			198	198	NA	NA	0.75,0.222		NA
8973	"ENSG00000136448.12_8"	"NMT1"	chr17	+	43163875	43164020	43171052	43171171	43159011	43159120	43173561	43173653	8973	1023,738	807,464			198	198	NA	NA	0.559,0.614		NA
8974	"ENSG00000142188.17_6"	"TMEM50B"	chr21	-	34821088	34823170	34828033	34828091	34811520	34811604	34832719	34832812	8974	191,161	73,23			157	198	NA	NA	0.767,0.898		NA
8975	"ENSG00000108433.17_6"	"GOSR2"	chr17	+	45000874	45000998	45001626	45001834	45000537	45000587	45006885	45006950	8975	6,5	0,0			198	198	NA	NA	1.0,1.0		NA
8976	"ENSG00000108424.10_6"	"KPNB1"	chr17	+	45738484	45738544	45745551	45745776	45735873	45736026	45747043	45747235	8976	1136,858	4412,2237			159	198	NA	NA	0.243,0.323		NA
8977	"ENSG00000108439.11_8"	"PNPO"	chr17	+	46022924	46022978	46023226	46023355	46021981	46022081	46023688	46023759	8977	55,46	152,99			153	198	NA	NA	0.319,0.376		NA
8978	"ENSG00000136436.14_9"	"CALCOCO2"	chr17	+	46921264	46921388	46923395	46923458	46919059	46919249	46925425	46925528	8978	2,5	0,0			198	162	NA	NA	1.0,1.0		NA
8979	"ENSG00000136436.14_9"	"CALCOCO2"	chr17	+	46921264	46921388	46923804	46923876	46919059	46919249	46925425	46925528	8979	2,5	0,1			198	171	NA	NA	1.0,0.812		NA
8980	"ENSG00000136436.14_9"	"CALCOCO2"	chr17	+	46923395	46923458	46923804	46923876	46919059	46919249	46925425	46925528	8980	0,0	0,1			162	171	NA	NA	NA,0.0		NA
8981	"ENSG00000159210.10_10"	"SNF8"	chr17	-	47009004	47009079	47010566	47010708	47006677	47007974	47013531	47013604	8981	772,665	338,260			198	174	NA	NA	0.667,0.692		NA
8982	"ENSG00000159210.10_10"	"SNF8"	chr17	-	47009004	47009079	47010566	47010708	47007742	47007974	47013492	47013604	8982	6,9	329,254			198	174	NA	NA	0.016,0.03		NA
8983	"ENSG00000159210.10_10"	"SNF8"	chr17	-	47010566	47010708	47018285	47018424	47009004	47009079	47021286	47021337	8983	591,354	516,413			198	198	NA	NA	0.534,0.462		NA
8984	"ENSG00000108819.11_5"	"PPP1R9B"	chr17	-	48216793	48216946	48217457	48217593	48216627	48216681	48218633	48218738	8984	168,164	184,136			198	198	NA	NA	0.477,0.547		NA
8985	"ENSG00000176393.11_8"	"RNPEP"	chr1	+	201958510	201958659	201965274	201965391	201958031	201958172	201966446	201966682	8985	277,272	710,495			198	198	NA	NA	0.281,0.355		NA
8986	"ENSG00000176393.11_8"	"RNPEP"	chr1	+	201958510	201958659	201965274	201965537	201958031	201958172	201966446	201966682	8986	277,272	20,23			198	198	NA	NA	0.933,0.922		NA
8987	"ENSG00000176393.11_8"	"RNPEP"	chr1	+	201958510	201958659	201965274	201965391	201958031	201958172	201969029	201969143	8987	277,272	14,21			198	198	NA	NA	0.952,0.928		NA
8988	"ENSG00000176393.11_8"	"RNPEP"	chr1	+	201965274	201965391	201966446	201966682	201958510	201958659	201969029	201969143	8988	583,557	641,573			198	198	NA	NA	0.476,0.493		NA
8989	"ENSG00000176393.11_8"	"RNPEP"	chr1	+	201965274	201965391	201969029	201969143	201958510	201958659	201970503	201970527	8989	576,546	1623,870			198	198	NA	NA	0.262,0.386		NA
8990	"ENSG00000163138.19_5"	"PACRGL"	chr4	+	20709425	20709493	20711305	20711396	20706282	20706437	20714410	20714545	8990	81,69	93,67			167	190	NA	NA	0.498,0.54		NA
8991	"ENSG00000163138.19_5"	"PACRGL"	chr4	+	20709425	20709493	20711305	20711396	20706282	20706437	20715054	20715162	8991	76,65	14,8			167	190	NA	NA	0.861,0.902		NA
8992	"ENSG00000163138.19_5"	"PACRGL"	chr4	+	20709425	20709493	20714410	20714545	20706282	20706437	20715054	20715162	8992	76,65	134,58			167	198	NA	NA	0.402,0.571		NA
8993	"ENSG00000163138.19_5"	"PACRGL"	chr4	+	20711305	20711396	20714410	20714545	20706282	20706437	20715054	20715162	8993	14,8	134,58			190	198	NA	NA	0.098,0.126		NA
8994	"ENSG00000163138.19_5"	"PACRGL"	chr4	+	20711305	20711396	20714410	20714545	20709425	20709493	20715054	20715162	8994	104,68	136,58			190	198	NA	NA	0.443,0.55		NA
8995	"ENSG00000130830.15_7"	"MPP1"	chrX	-	154014478	154014675	154018228	154018297	154013325	154013432	154019257	154019343	8995	1283,1033	2789,1644			168	198	NA	NA	0.352,0.425		NA
8996	"ENSG00000130830.15_7"	"MPP1"	chrX	-	154020043	154020122	154020416	154020560	154019257	154019343	154033546	154033672	8996	873,710	1144,826			198	178	NA	NA	0.407,0.436		NA
8997	"ENSG00000105865.11_5"	"DUS4L"	chr7	+	107205032	107205121	107207494	107207631	107204424	107204504	107211589	107211711	8997	20,16	158,144			188	198	NA	NA	0.118,0.105		NA
8998	"ENSG00000105865.11_5"	"DUS4L"	chr7	+	107207494	107207631	107211589	107211711	107204443	107205121	107215632	107215755	8998	95,91	19,16			198	198	NA	NA	0.833,0.85		NA
8999	"ENSG00000108395.14_8"	"TRIM37"	chr17	-	57089688	57089807	57092970	57093160	57078958	57079075	57094656	57094785	8999	125,106	127,66			198	198	NA	NA	0.496,0.616		NA
9000	"ENSG00000108395.14_8"	"TRIM37"	chr17	-	57092970	57093160	57094656	57094785	57089688	57089807	57105775	57106084	9000	107,74	88,80			198	198	NA	NA	0.549,0.481		NA
9001	"ENSG00000108395.14_8"	"TRIM37"	chr17	-	57094656	57094785	57105775	57106084	57092970	57093160	57109256	57109451	9001	133,78	124,107			198	198	NA	NA	0.518,0.422		NA
9002	"ENSG00000108406.10_4"	"DHX40"	chr17	+	57657057	57657240	57663513	57663594	57656832	57656919	57665256	57665414	9002	95,67	29,29			198	180	NA	NA	0.749,0.677		NA
9003	"ENSG00000141367.12_6"	"CLTC"	chr17	+	57728563	57728677	57733214	57733388	57725600	57725762	57737751	57737949	9003	1740,1025	1174,843			198	198	NA	NA	0.597,0.549		NA
9004	"ENSG00000108423.15_6"	"TUBD1"	chr17	-	57941024	57941208	57943969	57944110	57936839	57937785	57951899	57952064	9004	55,42	65,61			198	198	NA	NA	0.458,0.408		NA
9005	"ENSG00000108423.15_6"	"TUBD1"	chr17	-	57941024	57941208	57951899	57952064	57937585	57937785	57955463	57955695	9005	96,63	71,61			198	198	NA	NA	0.575,0.508		NA
9006	"ENSG00000108423.15_6"	"TUBD1"	chr17	-	57943969	57944110	57951899	57952064	57941024	57941208	57955463	57955695	9006	98,61	96,73			198	198	NA	NA	0.505,0.455		NA
9007	"ENSG00000108423.15_6"	"TUBD1"	chr17	-	57958254	57958471	57962021	57962117	57955463	57955695	57963443	57963591	9007	3,5	238,126			195	198	NA	NA	0.013,0.039		NA
9008	"ENSG00000141376.22_8"	"BCAS3"	chr17	+	58765380	58765556	58766292	58766407	58761342	58761397	58767046	58767122	9008	0,0	1,1			198	198	NA	NA	0.0,0.0		NA
9009	"ENSG00000141376.22_8"	"BCAS3"	chr17	+	59457866	59457932	59465978	59466069	59445687	59445855	59469337	59470192	9009	2,1	6,2			165	190	NA	NA	0.277,0.365		NA
9010	"ENSG00000108506.12_8"	"INTS2"	chr17	-	59971125	59971260	59972675	59972744	59968873	59969050	59974829	59974944	9010	44,20	102,45			168	198	NA	NA	0.337,0.344		NA
9011	"ENSG00000108506.12_8"	"INTS2"	chr17	-	59981820	59981946	59984768	59984995	59975028	59975100	59988880	59989054	9011	61,53	26,16			198	198	NA	NA	0.701,0.768		NA
9012	"ENSG00000188554.14_4"	"NBR1"	chr17	+	41354671	41354729	41355697	41355803	41353702	41353797	41361919	41363707	9012	234,214	276,218			157	198	NA	NA	0.517,0.553		NA
9013	"ENSG00000087995.16_3"	"METTL2A"	chr17	+	60517977	60518117	60522197	60522304	60512592	60512653	60525061	60525127	9013	177,102	275,199			198	198	NA	NA	0.392,0.339		NA
9014	"ENSG00000146872.17_6"	"TLK2"	chr17	+	60631023	60631116	60637376	60637487	60613530	60613698	60642361	60642498	9014	4,2	221,175			192	198	NA	NA	0.018,0.012		NA
9015	"ENSG00000198909.8_7"	"MAP3K3"	chr17	+	61744299	61744420	61759125	61759259	61735153	61735267	61762876	61762938	9015	72,35	73,60			198	198	NA	NA	0.497,0.368		NA
9016	"ENSG00000178607.16_5"	"ERN1"	chr17	-	62144030	62144292	62145549	62145651	62142568	62142647	62149340	62149463	9016	42,43	45,23			198	198	NA	NA	0.483,0.652		NA
9017	"ENSG00000258890.7_8"	"CEP95"	chr17	+	62512840	62512946	62515438	62515554	62510365	62510476	62517519	62517645	9017	145,93	362,265			198	198	NA	NA	0.286,0.26		NA
9018	"ENSG00000258890.7_8"	"CEP95"	chr17	+	62515438	62515554	62517519	62517645	62510365	62510476	62518819	62518872	9018	43,37	189,197			198	198	NA	NA	0.185,0.158		NA
9019	"ENSG00000258890.7_8"	"CEP95"	chr17	+	62515438	62515554	62517519	62517645	62512840	62512946	62518819	62519013	9019	121,80	186,197			198	198	NA	NA	0.394,0.289		NA
9020	"ENSG00000203875.13_8"	"SNHG5"	chr6	-	86375721	86375865	86386810	86386909	86373391	86373444	86387141	86387210	9020	2022,1949	2,0			198	198	NA	NA	0.999,1.0		NA
9021	"ENSG00000203875.13_8"	"SNHG5"	chr6	-	86377830	86377992	86386702	86386909	86375721	86375865	86387141	86387210	9021	2022,1949	0,0			198	198	NA	NA	1.0,1.0		NA
9022	"ENSG00000203875.13_8"	"SNHG5"	chr6	-	86377830	86377992	86386810	86386909	86375721	86375865	86387141	86387210	9022	2022,1951	0,0			198	198	NA	NA	1.0,1.0		NA
9023	"ENSG00000203875.13_8"	"SNHG5"	chr6	-	86387508	86387593	86387671	86387750	86387141	86387210	86387853	86387906	9023	3048,3314	20,15			178	184	NA	NA	0.994,0.996		NA
9024	"ENSG00000203875.13_8"	"SNHG5"	chr6	-	86387512	86387593	86387671	86387750	86387141	86387210	86387853	86387906	9024	3048,3314	2056,2372			178	180	NA	NA	0.6,0.586		NA
9025	"ENSG00000197170.10_5"	"PSMD12"	chr17	-	65338301	65338379	65340721	65340896	65334031	65337168	65341860	65341973	9025	533,449	673,495			198	177	NA	NA	0.415,0.448		NA
9026	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833621	173833644	173834366	173834420	173833039	173833442	173834647	173834685	9026	2027,1902	319,293			153	122	NA	NA	0.835,0.838		NA
